  0.47774354E+00  0.20927734E+01
  0.49222062E+00  0.21632824E+01
  0.50669769E+00  0.22406181E+01
  0.52117477E+00  0.23245610E+01
  0.53565185E+00  0.24144636E+01
  0.55012893E+00  0.25093280E+01
  0.56460600E+00  0.26079507E+01
  0.57908308E+00  0.27090924E+01
  0.59356016E+00  0.28116218E+01
  0.60803723E+00  0.29145998E+01
  0.62251431E+00  0.30172935E+01
  0.63699139E+00  0.31191285E+01
  0.65146846E+00  0.32196081E+01
  0.66594554E+00  0.33182232E+01
  0.68042262E+00  0.34143777E+01
  0.69489969E+00  0.35073436E+01
  0.70937677E+00  0.35962496E+01
  0.72385385E+00  0.36801031E+01
  0.73833093E+00  0.37578379E+01
  0.75280800E+00  0.38283772E+01
  0.76728508E+00  0.38907003E+01
  0.78176216E+00  0.39439008E+01
  0.79623923E+00  0.39872293E+01
  0.81071631E+00  0.40201153E+01
  0.82519339E+00  0.40421711E+01
  0.83967046E+00  0.40531811E+01
  0.85414754E+00  0.40530860E+01
  0.86862462E+00  0.40419653E+01
  0.88310170E+00  0.40200262E+01
  0.89757877E+00  0.39875972E+01
  0.91205585E+00  0.39451261E+01
  0.92653293E+00  0.38931772E+01
  0.94101000E+00  0.38324239E+01
  0.95548708E+00  0.37636313E+01
  0.96996416E+00  0.36876294E+01
  0.98444123E+00  0.36052782E+01
  0.99891831E+00  0.35174308E+01
  0.10133954E+01  0.34249013E+01
  0.10278725E+01  0.33284460E+01
  0.10423495E+01  0.32287602E+01
  0.10568266E+01  0.31264943E+01
  0.10713037E+01  0.30222835E+01
  0.10857808E+01  0.29167835E+01
  0.11002579E+01  0.28107023E+01
  0.11147349E+01  0.27048165E+01
  0.11292120E+01  0.25999654E+01
  0.11436891E+01  0.24970193E+01
  0.11581662E+01  0.23968273E+01
  0.11726432E+01  0.23001525E+01
  0.11871203E+01  0.22076101E+01
  0.12015974E+01  0.21196217E+01
  0.12160745E+01  0.20363984E+01
  0.12305515E+01  0.19579582E+01
  0.12450286E+01  0.18841749E+01
  0.12595057E+01  0.18148503E+01
  0.12739828E+01  0.17497945E+01
  0.12884599E+01  0.16888953E+01
