  -13   -9    0    1    1    0.002127   -0.000003
  -13   -9    0    2    1    0.006537   -0.000011
  -13   -9    0    1    2   -0.006487    0.000011
  -13   -9    0    2    2   -0.000089    0.000003
  -13   -8    0    1    1    0.003440    0.000002
  -13   -8    0    2    1    0.004374    0.000003
  -13   -8    0    1    2    0.002440    0.000084
  -13   -8    0    2    2   -0.000815   -0.000002
  -13   -7    0    1    1   -0.000081    0.000001
  -13   -7    0    2    1   -0.003207    0.000031
  -13   -7    0    1    2   -0.000013    0.000082
  -13   -7    0    2    2    0.000285   -0.000001
  -13   -6    0    1    1   -0.000082    0.000002
  -13   -6    0    2    1    0.004371    0.000021
  -13   -6    0    1    2   -0.007281    0.000065
  -13   -6    0    2    2    0.000286   -0.000002
  -13   -5    0    1    1    0.003440    0.000003
  -13   -5    0    2    1    0.006524   -0.000004
  -13   -5    0    1    2   -0.000008    0.000111
  -13   -5    0    2    2   -0.000815   -0.000003
  -13   -4    0    1    1    0.002128   -0.000002
  -13   -4    0    2    1   -0.002592    0.000016
  -13   -4    0    1    2    0.002461    0.000056
  -13   -4    0    2    2   -0.000090    0.000002
  -13   -3    0    1    1   -0.000052   -0.000000
  -13   -3    0    2    1    0.003171    0.000020
  -13   -3    0    1    2   -0.006460    0.000027
  -13   -3    0    2    2    0.000498    0.000000
  -13   -2    0    1    1    0.001354   -0.000000
  -13   -2    0    2    1    0.013129   -0.000044
  -13   -2    0    1    2   -0.003008    0.000084
  -13   -2    0    2    2   -0.000860    0.000000
  -13   -1    0    1    1    0.000881   -0.000004
  -13   -1    0    2    1    0.003898   -0.000038
  -13   -1    0    1    2    0.007178    0.000018
  -13   -1    0    2    2   -0.001356    0.000004
  -12  -12    0    1    1   -0.000739   -0.000003
  -12  -12    0    2    1    0.003945    0.000021
  -12  -12    0    1    2    0.003931   -0.000013
  -12  -12    0    2    2   -0.000286    0.000003
  -12  -11    0    1    1    0.000407   -0.000002
  -12  -11    0    2    1   -0.002568    0.000008
  -12  -11    0    1    2   -0.008104   -0.000030
  -12  -11    0    2    2    0.000555    0.000002
  -12  -10    0    1    1    0.000380    0.000003
  -12  -10    0    2    1   -0.010316    0.000074
  -12  -10    0    1    2   -0.008124    0.000012
  -12  -10    0    2    2    0.000974   -0.000003
  -12   -9    0    1    1   -0.001619   -0.000002
  -12   -9    0    2    1   -0.004749    0.000034
  -12   -9    0    1    2   -0.005184   -0.000031
  -12   -9    0    2    2    0.000858    0.000002
