0.79779	-4.71282
0.81395	-4.72384
0.8301	-4.73728
0.84626	-4.75351
0.86242	-4.77296
0.87858	-4.79608
0.89473	-4.82338
0.91089	-4.85536
0.92705	-4.89253
0.94321	-4.93535
0.95937	-4.98425
0.97552	-5.03952
0.99168	-5.10135
1.00784	-5.16979
1.024	-5.24472
1.04015	-5.3259
1.05631	-5.35877
1.07247	-5.33144
1.08863	-5.30337
1.10478	-5.27462
1.12094	-5.24528
1.1371	-5.23709
1.15326	-5.2814
1.16942	-5.32063
1.18557	-5.35476
1.20173	-5.38383
1.21789	-5.4079
1.23405	-5.42707
1.2502	-5.44146
1.26636	-5.45123
1.28252	-5.45654
1.29868	-5.45759
1.31483	-5.45457
1.33099	-5.4477
1.34715	-5.43721
1.36331	-5.42333
1.37947	-5.40628
1.39562	-5.38631
1.41178	-5.36365
1.42794	-5.33856
1.4441	-5.31129
1.46025	-5.28209
1.47641	-5.25122
1.49257	-5.21894
1.50873	-5.18552
1.52488	-5.15125
1.54104	-5.11642
1.5572	-5.08133
1.57336	-5.04627
1.58952	-5.01159
1.60567	-4.97759
1.62183	-4.94463
1.63799	-4.91304

1.63799	-4.91304
1.62183	-4.88318
1.60567	-4.85536
1.58952	-4.82993
1.57336	-4.80719
1.5572	-4.78742
1.54104	-4.77086
1.52488	-4.75771
1.50873	-4.74811
1.49257	-4.74215
1.47641	-4.73985
1.46025	-4.74117
1.4441	-4.74602
1.42794	-4.75426
1.41178	-4.76569
1.39562	-4.78009
1.37947	-4.79722
1.36331	-4.81681
1.34715	-4.83861
1.33099	-4.86234
1.31483	-4.88774
1.29868	-4.91455
1.28252	-4.94255
1.26636	-4.9715
1.2502	-5.00119
1.23405	-5.03144
1.21789	-5.06205
1.20173	-5.09287
1.18557	-5.12375
1.16942	-5.15455
1.15326	-5.18514
1.1371	-5.21542
1.12094	-5.18774
1.10478	-5.13344
1.08863	-5.07435
1.07247	-5.01062
1.05631	-4.94249
1.04015	-4.87022
1.024	-4.79411
1.00784	-4.71453
0.99168	-4.63185
0.97552	-4.54651
0.95937	-4.45899
0.94321	-4.36979
0.92705	-4.35478
0.91089	-4.37639
0.89473	-4.39657
0.87858	-4.4153
0.86242	-4.43258
0.84626	-4.44838
0.8301	-4.46271
0.81395	-4.47555
0.79779	-4.48689
0.78163	-4.49674
0.76547	-4.50508
0.74932	-4.51191
0.73316	-4.51722
0.717	-4.52102
0.70084	-4.5233
0.68468	-4.52406
0.68468	-4.52406
0.67308	-4.52248
0.66147	-4.51773
0.64987	-4.50983
0.63827	-4.4988
0.62666	-4.48468
0.61506	-4.4675
0.60345	-4.44731
0.59185	-4.42416
0.58024	-4.39812
0.56864	-4.36924
0.55703	-4.33762
0.54543	-4.30331
0.53382	-4.2664
0.52222	-4.22698
0.51061	-4.18513
0.49901	-4.14094
0.4874	-4.09449
0.4758	-4.04589
0.46419	-3.99522
0.45259	-3.94258
0.44098	-3.88804
0.42938	-3.83172
0.41777	-3.77369
0.40617	-3.71404
0.39456	-3.65287
0.38296	-3.59025
0.37135	-3.52629
0.35975	-3.46105
0.34814	-3.39463
0.33654	-3.3271
0.32493	-3.25855
0.31333	-3.18906
0.30173	-3.11871
0.29012	-3.04757
0.27852	-3.02482
0.26691	-3.00755
0.25531	-2.98992
0.2437	-2.97195
0.2321	-2.95364
0.22049	-2.935
0.20889	-2.91605
0.19728	-2.8968
0.18568	-2.87727
0.17407	-2.85747
0.16247	-2.83741
0.15086	-2.8171
0.13926	-2.79657
0.12765	-2.77582
0.11605	-2.75488
0.10444	-2.73375
0.09284	-2.71246
0.08123	-2.69101
0.06963	-2.67446
0.05802	-2.72285
0.04642	-2.77074
0.03481	-2.81811
0.02321	-2.86495
0.0116	-2.91126
0	-2.95702

0	-2.53821
0.0116	-2.5602
0.02321	-2.58217
0.03481	-2.6041
0.04642	-2.62596
0.05802	-2.64775
0.06963	-2.66944
0.08123	-2.62559
0.09284	-2.57627
0.10444	-2.52654
0.11605	-2.47648
0.12765	-2.42625
0.13926	-2.37626
0.15086	-2.32802
0.16247	-2.29207
0.17407	-2.32101
0.18568	-2.38853
0.19728	-2.4612
0.20889	-2.53499
0.22049	-2.60905
0.2321	-2.68307
0.2437	-2.75685
0.25531	-2.83029
0.26691	-2.90328
0.27852	-2.97574
0.29012	-3.04171
0.30173	-3.05823
0.31333	-3.07436
0.32493	-3.09008
0.33654	-3.1054
0.34814	-3.12029
0.35975	-3.13476
0.37135	-3.1488
0.38296	-3.16238
0.39456	-3.17552
0.40617	-3.1882
0.41777	-3.20041
0.42938	-3.21215
0.44098	-3.22341
0.45259	-3.23419
0.46419	-3.24447
0.4758	-3.25426
0.4874	-3.26355
0.49901	-3.27233
0.51061	-3.28061
0.52222	-3.28836
0.53382	-3.29561
0.54543	-3.30232
0.55703	-3.30852
0.56864	-3.31418
0.58024	-3.31931
0.59185	-3.32391
0.60345	-3.32798
0.61506	-3.3315
0.62666	-3.33449
0.63827	-3.33693
0.64987	-3.33884
0.66147	-3.3402
0.67308	-3.34102
0.68468	-3.34129
0.68468	-3.34129
0.70084	-3.34715
0.717	-3.3646
0.73316	-3.39322
0.74932	-3.43237
0.76547	-3.48122
0.78163	-3.53881
0.79779	-3.60406
0.81395	-3.67591
0.8301	-3.75329
